OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount
25281,2023-10-29,733,56,1,278.22,0.1,250.39800000000002
25282,2023-03-31,1041,57,2,72.42,0.05,137.59799999999998
25283,2023-06-13,1860,59,2,485.03,0.05,921.5569999999999
25284,2024-09-26,797,101,3,221.91,0.1,599.157
25285,2023-04-07,1207,7,1,398.72,0.0,398.72
25286,2024-07-27,391,42,1,400.32,,400.32
25287,2023-05-23,44,13,2,69.47,0.1,125.046
25288,2024-07-18,1997,84,3,287.46,0.0,862.3799999999999
25289,2023-12-06,901,79,4,499.57,0.1,1798.452
25290,2023-04-20,1724,102,3,197.24,0.1,532.548
25291,2024-07-16,1926,34,1,56.82,0.0,56.82
25292,2023-04-29,482,100,3,384.55,0.05,1095.9675
25293,2024-03-04,1287,53,1,301.14,0.15,255.969
25294,2023-03-13,1198,46,4,360.05,0.0,1440.2
25295,2024-10-05,1465,57,1,270.7,0.15,230.09499999999997
25296,2023-06-30,566,61,4,141.85,0.15,482.28999999999996
25297,2024-10-08,220,89,4,239.35,0.1,861.66
25298,2023-12-02,1582,56,4,296.96,0.0,1187.84
25299,2023-12-21,1418,29,3,126.39,0.0,379.17
25300,2024-08-01,772,111,4,428.5,0.05,1628.3
25301,2023-01-19,1219,92,2,211.61,0.15,359.737
25302,2023-10-21,409,14,1,360.45,0.05,342.42749999999995
25303,2024-11-12,471,68,1,472.6,,472.6
25304,2024-02-12,1371,102,1,213.6,0.15,181.56
25305,2023-04-28,1486,71,1,236.06,0.05,224.257
25306,2023-02-02,1085,13,4,99.97,0.05,379.88599999999997
25307,2023-03-04,166,17,3,194.29,0.15,495.4395
25308,2024-04-20,672,29,3,269.27,0.05,767.4194999999999
25309,2024-09-08,1175,81,3,122.5,,367.5
25310,2023-06-27,111,100,3,22.81,0.0,68.42999999999999
25311,2023-08-13,1512,83,1,136.32,,136.32
25312,2023-02-26,549,90,2,344.46,0.15,585.582
25313,2023-09-28,1027,116,2,430.55,0.1,774.99
25314,2024-03-12,1507,109,3,74.21,0.15,189.2355
25315,2024-02-23,1037,73,1,339.15,0.0,339.15
25316,2023-01-25,1186,2,4,176.6,,706.4
25317,2023-02-25,344,62,3,157.53,0.05,448.9605
25318,2023-03-29,1473,20,4,,0.05,843.676
25319,2023-05-11,332,87,4,436.64,0.1,1571.904
25320,2024-07-29,264,82,4,294.5,,1178.0
25321,2023-09-06,83,56,2,323.93,0.05,615.467
25322,2024-06-18,777,90,3,66.1,0.15,168.55499999999998
25323,2023-05-27,924,52,1,69.13,0.05,65.67349999999999
25324,2024-04-14,334,25,1,256.14,0.0,256.14
25325,2023-03-30,1404,62,1,361.98,,361.98
25326,2023-01-31,1243,17,3,105.81,0.05,301.5585
25327,2023-04-02,658,39,2,278.42,0.05,528.998
25328,2023-06-29,1834,113,4,459.05,0.0,1836.2
25329,2023-07-25,1833,10,1,261.24,0.05,248.178
25330,2023-05-11,454,59,2,245.55,0.1,441.99
25331,2024-08-04,673,25,4,296.79,,1187.16
25332,2024-10-04,741,110,4,349.3,0.05,1327.34
25333,2024-03-13,1770,28,2,158.02,0.15,268.634
25334,2023-03-12,1113,90,3,173.96,0.05,495.78599999999994
25335,2023-12-26,333,76,3,86.71,0.1,234.117
25336,2023-04-02,310,61,2,474.92,0.15,807.364
25337,2023-05-09,727,58,4,33.28,0.1,119.808
25338,2023-01-31,1444,44,1,235.77,0.0,235.77
25339,2024-11-01,1633,113,1,344.95,0.15,293.2075
25340,2023-09-28,1749,83,3,358.28,0.15,913.6139999999999
25341,2024-06-29,354,23,1,316.89,0.1,285.201
25342,2024-01-19,824,78,4,176.88,0.1,636.768
25343,2023-01-12,1124,17,2,47.84,0.0,95.68
25344,2024-05-24,145,79,4,466.74,0.15,1586.916
25345,2024-03-15,1034,85,1,103.32,0.15,87.82199999999999
25346,2024-03-21,1068,38,4,455.27,0.15,1547.918
25347,2023-11-29,1787,30,3,120.48,0.15,307.224
25348,2023-08-18,1410,19,2,44.56,0.0,89.12
25349,2023-09-22,1763,32,2,50.96,0.05,96.824
25350,2023-11-16,910,93,1,185.62,0.15,157.777
25351,2024-01-26,761,86,1,84.47,,84.47
25352,2023-02-17,495,20,4,246.4,0.0,985.6
25353,2023-11-09,1517,102,4,232.37,0.05,883.006
25354,2024-11-01,1193,102,2,419.76,0.1,755.568
25355,2023-07-01,642,64,3,350.92,0.05,1000.122
25356,2023-05-28,531,36,3,352.21,0.1,950.9669999999999
25357,2024-03-26,1360,65,1,299.45,,299.45
25358,2024-03-05,1771,83,3,33.23,0.0,99.69
25359,2023-08-13,1881,43,2,376.15,0.05,714.685
25360,2024-10-11,513,26,3,185.69,0.1,501.36299999999994
25361,2023-11-04,130,7,2,419.73,0.15,713.541
25362,2024-01-28,1008,34,1,130.84,,130.84
25363,2023-01-26,1563,36,4,338.35,,1353.4
25364,2023-04-20,1538,6,3,305.84,0.0,917.52
25365,2024-09-28,1274,37,2,64.89,0.0,129.78
25366,2023-04-01,734,62,1,76.79,0.0,76.79
25367,2023-12-07,947,86,2,499.94,0.0,999.88
25368,2023-08-31,1162,117,3,174.4,0.15,444.72
25369,2023-01-08,1299,73,2,209.67,,419.34
25370,2024-01-10,1002,107,1,429.18,0.15,364.803
25371,2024-05-26,464,60,1,319.21,0.0,319.21
25372,2024-10-02,141,93,4,342.78,0.05,1302.5639999999999
25373,2023-07-29,1968,64,4,321.87,0.1,1158.732
25374,2023-11-13,1280,50,3,168.47,0.05,480.13949999999994
25375,2024-05-18,882,52,1,416.3,,416.3
25376,2023-06-02,1848,17,3,26.53,,79.59
25377,2023-09-23,456,60,1,190.05,0.15,161.54250000000002
25378,2023-08-29,1976,77,3,477.72,0.1,1289.844
25379,2023-12-25,434,119,1,195.49,0.0,195.49
25380,2024-07-25,1631,81,3,18.22,0.0,54.66
25381,2024-03-07,173,54,2,104.09,0.05,197.771
25382,2023-03-27,473,10,4,472.63,0.1,1701.468
25383,2024-05-17,1979,25,2,426.13,0.15,724.4209999999999
25384,2024-02-24,1447,18,4,105.74,0.0,422.96
25385,2024-07-01,1020,64,3,488.97,,1466.91
25386,2023-06-23,917,113,1,87.85,0.0,87.85
25387,2023-06-17,439,108,1,496.23,0.1,446.607
25388,2023-11-22,1016,79,3,423.83,,1271.49
25389,2023-04-14,1081,59,1,457.2,0.15,388.62
25390,2024-11-26,498,27,3,78.46,0.0,235.38
25391,2023-05-10,1638,58,2,157.85,,315.7
25392,2024-04-14,169,61,3,353.99,0.15,902.6745
25393,2024-11-15,989,83,1,257.57,0.1,231.813
25394,2023-07-07,1606,118,1,152.88,0.15,129.94799999999998
25395,2024-02-08,1874,79,3,350.75,0.15,894.4125
25396,2024-04-08,561,109,3,392.03,,1176.09
25397,2023-01-04,428,71,3,149.86,0.0,449.58000000000004
25398,2024-06-05,419,43,3,52.06,,156.18
25399,2024-02-06,1371,104,4,291.44,0.05,1107.472
25400,2024-03-04,1541,116,4,204.29,,817.16
25401,2024-02-01,455,80,2,440.11,,880.22
25402,2023-12-26,714,88,4,32.06,0.0,128.24
25403,2024-02-14,202,87,1,322.58,0.1,290.322
25404,2023-06-06,179,11,4,33.27,0.05,126.426
25405,2023-05-14,57,88,4,65.5,0.0,262.0
25406,2023-10-10,1722,5,1,190.68,0.0,190.68
25407,2023-03-20,1628,58,4,122.02,0.15,414.868
25408,2024-09-28,1828,39,3,89.28,0.05,254.448
25409,2024-03-28,1930,48,4,398.63,0.15,1355.3419999999999
25410,2024-02-23,946,94,4,123.8,0.15,420.91999999999996
25411,2024-07-12,501,80,4,188.69,0.0,754.76
25412,2024-03-28,739,20,3,454.86,0.1,1228.122
25413,2024-06-06,1957,93,3,394.91,0.0,1184.73
25414,2023-10-04,112,81,2,266.78,,533.56
25415,2024-09-30,1172,19,2,56.01,0.1,100.818
25416,2023-10-28,1805,60,3,473.27,0.05,1348.8194999999998
25417,2024-04-29,715,26,1,357.46,0.1,321.714
25418,2024-04-23,1402,79,2,27.2,0.05,51.68
25419,2023-03-24,877,25,4,474.92,0.15,1614.728
25420,2024-11-09,1939,15,4,45.15,0.0,180.6
25421,2023-06-13,1372,84,4,305.47,0.0,1221.88
25422,2024-08-15,1382,94,1,203.01,,203.01
25423,2023-03-03,1080,21,2,490.64,0.0,981.28
25424,2024-10-16,813,47,3,462.3,0.1,1248.21
25425,2023-08-01,1340,35,3,303.42,,910.26
25426,2024-01-06,964,44,1,353.59,0.0,353.59
25427,2023-01-16,1209,6,3,412.6,,1237.8000000000002
25428,2023-02-07,1078,116,1,411.95,0.0,411.95
25429,2024-02-27,37,101,3,303.57,0.0,910.71
25430,2023-04-22,1747,75,3,133.32,0.15,339.96599999999995
25431,2024-06-06,1829,23,1,163.23,0.0,163.23
25432,2023-11-07,1013,108,3,336.17,0.0,1008.51
25433,2024-05-27,1294,39,2,347.05,0.1,624.69
25434,2024-08-02,863,73,3,192.02,0.05,547.2570000000001
25435,2024-05-09,732,18,4,445.0,0.1,1602.0
25436,2023-11-05,1532,110,1,206.03,,206.03
25437,2023-05-30,1252,100,3,352.26,,1056.78
25438,2023-05-09,1452,40,2,112.6,0.0,225.2
25439,2023-08-29,1894,112,3,183.01,0.0,549.03
25440,2023-11-17,1747,36,3,277.58,0.15,707.829
25441,2023-10-06,810,28,4,28.44,0.0,113.76
25442,2023-08-03,1025,64,2,30.53,0.1,54.954
25443,2023-11-11,23,83,3,142.21,0.1,383.967
25444,2023-02-24,1527,94,3,415.61,0.1,1122.147
25445,2023-11-11,1472,58,4,116.09,0.1,417.92400000000004
25446,2024-03-05,796,38,1,444.08,0.05,421.876
25447,2024-01-23,496,115,1,360.87,0.1,324.783
25448,2024-07-14,900,79,1,347.57,0.1,312.813
25449,2023-06-06,425,44,4,340.32,,1361.28
25450,2023-04-24,700,76,1,488.39,,488.39
25451,2023-06-04,18,2,2,320.5,,641.0
25452,2023-03-30,1983,73,1,328.15,0.0,328.15
25453,2023-12-11,1469,35,1,232.17,,232.17
25454,2024-10-14,1585,1,3,437.43,0.0,1312.29
25455,2024-03-19,1583,46,2,38.13,,76.26
25456,2023-09-16,627,60,4,178.71,0.1,643.356
25457,2024-09-11,1063,63,2,150.46,,300.92
25458,2023-12-31,1753,95,1,205.0,0.15,174.25
25459,2023-06-17,1234,92,3,245.16,0.0,735.48
25460,2024-01-01,1798,45,4,478.48,0.1,1722.528
25461,2023-09-20,211,57,2,463.0,0.1,833.4
25462,2024-08-11,565,37,2,309.52,0.1,557.136
25463,2023-06-26,972,7,1,19.74,,19.74
25464,2023-01-18,1305,110,1,282.26,0.0,282.26
25465,2024-02-14,1891,16,4,43.56,0.1,156.816
25466,2024-11-06,1857,50,1,186.27,0.1,167.643
25467,2023-10-11,133,14,3,159.19,,477.57
25468,2023-10-17,449,97,4,327.56,0.1,1179.2160000000001
25469,2024-10-20,264,6,1,18.76,0.1,16.884
25470,2023-04-01,1831,61,4,396.46,0.05,1506.5479999999998
25471,2023-05-07,111,21,2,414.95,,829.9
25472,2023-04-14,1579,10,4,25.85,0.05,98.23
25473,2024-11-17,850,32,2,50.09,0.05,95.171
25474,2024-09-19,1262,6,4,461.13,,1844.52
25475,2024-05-19,1915,2,1,311.83,0.1,280.647
25476,2023-07-20,1481,39,2,480.57,0.1,865.026
25477,2024-07-13,901,49,4,234.22,0.0,936.88
25478,2024-07-17,759,27,3,103.41,0.0,310.23
25479,2023-03-24,1540,56,1,191.39,,191.39
25480,2024-06-27,1900,14,4,465.21,0.15,1581.714
25481,2023-05-31,861,23,4,66.5,0.05,252.7
25482,2024-04-19,897,103,2,447.18,,894.36
25483,2023-09-13,862,118,2,269.57,0.1,485.226
25484,2023-01-03,1848,85,1,44.33,0.05,42.113499999999995
25485,2024-11-15,1197,105,2,205.88,0.0,411.76
25486,2024-03-15,193,51,4,129.19,0.05,490.92199999999997
25487,2023-08-28,515,94,4,291.89,0.0,1167.56
25488,2023-11-11,790,25,2,84.7,,169.4
25489,2023-08-19,968,53,1,471.22,0.0,471.22
25490,2023-12-12,1592,88,3,113.53,,340.59000000000003
25491,2024-11-24,1810,11,4,320.13,,1280.52
25492,2024-08-23,1433,35,4,417.31,0.1,1502.316
25493,2023-10-22,1712,55,2,301.99,0.15,513.383
25494,2024-05-27,1652,58,3,331.23,0.15,844.6365000000001
25495,2024-05-29,84,68,4,210.57,0.15,715.938
25496,2023-07-03,1695,37,3,59.9,,179.7
25497,2023-03-08,798,100,3,74.35,,223.04999999999998
25498,2024-06-24,80,77,4,354.06,0.1,1274.616
25499,2024-06-13,1602,9,3,400.65,0.1,1081.7549999999999
25500,2023-10-11,1233,28,3,422.72,0.0,1268.16
25501,2024-08-23,522,55,2,187.74,0.0,375.48
25502,2024-03-05,1223,46,2,484.74,,969.48
25503,2024-07-03,1595,80,3,324.39,0.15,827.1945
25504,2023-01-24,234,118,1,85.25,0.05,80.9875
25505,2024-02-19,1843,70,3,43.0,0.1,116.10000000000001
25506,2024-02-19,244,27,4,277.0,0.05,1052.6
25507,2023-09-23,1915,10,1,373.13,0.05,354.4735
25508,2023-01-19,1417,23,2,18.85,,37.7
25509,2023-12-22,1590,21,1,21.06,0.0,21.06
25510,2023-04-11,1470,90,2,293.36,0.15,498.712
25511,2023-04-14,849,45,1,495.04,0.05,470.288
25512,2023-02-14,393,3,3,371.39,0.1,1002.753
25513,2023-07-06,9,59,2,84.27,0.1,151.686
25514,2023-04-04,613,43,4,52.73,0.1,189.828
25515,2023-06-14,1944,99,1,409.02,0.05,388.56899999999996
25516,2024-01-15,807,7,3,406.79,0.0,1220.3700000000001
25517,2023-11-15,715,27,1,233.85,0.15,198.77249999999998
25518,2023-07-20,1928,62,1,27.51,0.05,26.1345
25519,2024-11-03,1177,42,4,385.47,0.0,1541.88
25520,2023-10-13,110,97,1,211.85,0.15,180.0725
25521,2023-03-26,834,4,4,410.03,0.15,1394.1019999999999
25522,2023-07-10,266,90,2,80.61,0.15,137.037
25523,2023-09-11,1397,62,4,236.99,0.15,805.766
25524,2023-01-31,1176,8,4,267.93,0.15,910.962
25525,2023-05-02,976,84,2,191.12,0.0,382.24
25526,2024-02-16,1619,17,4,495.07,0.15,1683.2379999999998
25527,2023-02-22,955,5,3,383.82,0.05,1093.887
25528,2023-11-15,1439,63,1,416.77,0.0,416.77
25529,2024-09-17,907,113,4,128.12,0.15,435.608
25530,2024-06-24,1670,9,1,198.49,0.0,198.49
25531,2024-03-10,1350,8,4,64.28,0.0,257.12
25532,2023-01-05,672,7,2,499.17,0.1,898.5060000000001
25533,2023-09-03,1575,37,2,136.23,0.0,272.46
25534,2024-05-23,176,100,1,59.29,0.1,53.361
25535,2023-05-26,525,55,1,110.56,,110.56
25536,2023-04-13,1339,67,1,290.06,0.1,261.05400000000003
25537,2024-10-19,1091,8,2,174.48,,348.96
25538,2024-06-01,952,69,1,90.34,,90.34
25539,2024-01-30,1784,5,4,239.48,,957.92
25540,2023-02-24,1577,17,4,338.53,0.1,1218.7079999999999
25541,2023-03-01,1208,111,1,335.74,0.0,335.74
25542,2023-07-27,1059,58,2,17.23,0.15,29.291
25543,2023-06-17,1958,63,4,380.15,,1520.6
25544,2023-03-05,505,27,2,128.17,0.15,217.88899999999998
25545,2023-07-26,849,104,2,461.87,0.0,923.74
25546,2023-04-18,963,103,2,77.85,,155.7
25547,2024-08-31,1826,113,1,205.73,,205.73
25548,2024-04-02,1100,76,2,162.98,,325.96
25549,2024-07-17,472,92,2,250.77,,501.54
25550,2024-08-29,1606,68,1,163.66,0.1,147.294
25551,2024-09-29,1770,116,3,387.91,0.1,1047.357
25552,2024-09-10,523,28,4,197.17,0.05,749.2459999999999
25553,2023-02-20,880,89,1,181.56,0.15,154.326
25554,2023-03-24,1307,58,4,485.91,0.15,1652.094
25555,2023-04-02,1840,50,1,207.69,0.05,197.3055
25556,2023-10-10,1560,100,1,73.72,0.1,66.348
25557,2023-02-03,274,106,1,141.32,0.05,134.254
25558,2023-01-14,1563,67,4,364.48,,1457.92
25559,2023-08-03,54,31,1,138.31,0.1,124.479
25560,2023-11-01,1079,101,1,343.44,,343.44
25561,2024-05-01,888,12,1,458.27,0.05,435.3565
25562,2023-04-30,745,55,4,193.31,0.15,657.254
25563,2023-09-04,277,101,3,104.4,0.0,313.20000000000005
25564,2023-04-20,1467,101,1,361.23,0.0,361.23
25565,2024-05-23,883,4,1,224.52,,224.52
25566,2023-04-12,1442,94,1,32.61,0.0,32.61
25567,2024-08-26,632,102,1,293.44,,293.44
25568,2024-04-22,1249,42,1,294.43,0.05,279.7085
25569,2024-10-29,570,102,3,344.04,0.1,928.9080000000001
25570,2024-07-22,1279,91,2,370.28,0.15,629.4759999999999
25571,2024-02-29,176,54,2,326.35,,652.7
25572,2023-02-16,566,22,1,175.77,0.1,158.193
25573,2023-04-18,1170,1,4,419.34,0.1,1509.624
25574,2024-10-07,771,48,3,468.29,,1404.8700000000001
25575,2024-02-02,1688,43,3,158.03,0.15,402.97650000000004
25576,2023-06-09,1409,102,3,148.1,0.15,377.655
25577,2023-12-30,262,20,2,261.37,0.1,470.466
25578,2024-12-01,531,18,4,493.03,0.0,1972.12
25579,2024-09-23,1878,70,2,90.05,0.1,162.09
25580,2023-02-22,1395,49,3,252.53,0.05,719.7105
25581,2024-06-03,1707,76,2,105.16,,210.32
25582,2023-09-22,891,17,2,210.85,0.1,379.53
25583,2023-04-11,1928,53,1,195.65,0.15,166.3025
25584,2024-08-18,1221,22,1,289.73,0.05,275.2435
25585,2024-10-25,948,82,1,26.97,0.1,24.273
25586,2023-10-19,585,10,3,405.55,,1216.65
25587,2024-10-13,815,24,1,357.58,,357.58
25588,2024-04-22,1621,84,3,499.92,,1499.76
25589,2024-06-20,1308,12,1,135.31,0.15,115.0135
25590,2023-12-03,302,4,3,435.22,,1305.66
25591,2024-01-09,1156,42,2,309.07,0.05,587.233
25592,2023-01-10,1144,5,4,123.18,0.0,492.72
25593,2024-10-05,1752,26,3,154.9,0.05,441.46500000000003
25594,2023-05-04,1160,100,2,20.0,0.15,34.0
25595,2023-03-20,628,59,1,178.34,0.15,151.589
25596,2023-07-30,573,62,2,450.71,0.05,856.3489999999999
25597,2024-03-24,529,80,2,46.87,0.05,89.053
25598,2023-12-15,34,5,4,464.76,0.05,1766.088
25599,2023-08-17,532,26,1,196.01,0.15,166.6085
25600,2023-12-12,1232,83,3,373.02,,1119.06
25601,2024-06-26,1994,120,3,332.69,0.15,848.3594999999999
25602,2023-06-19,1698,6,3,339.52,,1018.56
25603,2023-05-03,1323,24,1,278.69,0.05,264.7555
25604,2023-01-24,1546,95,3,237.51,,712.53
25605,2024-04-28,1118,95,4,464.85,0.1,1673.46
25606,2023-06-20,1438,53,2,343.22,0.0,686.44
25607,2024-07-25,371,7,1,311.16,,311.16
25608,2024-06-25,409,10,3,214.94,0.0,644.8199999999999
25609,2024-11-23,1407,39,2,120.29,0.05,228.551
25610,2024-03-30,1465,86,2,10.89,0.0,21.78
25611,2024-06-19,1902,78,4,490.55,0.1,1765.98
25612,2023-01-04,1471,28,3,380.62,0.15,970.5810000000001
25613,2024-04-27,1643,42,1,497.06,0.0,497.06
25614,2023-05-21,617,62,2,387.39,0.15,658.563
25615,2024-04-24,71,52,4,32.31,0.15,109.854
25616,2024-09-05,1967,22,2,227.6,,455.2
25617,2023-02-27,84,57,4,67.22,0.0,268.88
25618,2023-08-21,209,96,4,402.62,,1610.48
25619,2024-04-24,259,11,2,101.13,0.0,202.26
25620,2023-04-25,1263,14,2,332.25,0.1,598.0500000000001
25621,2024-03-01,1326,31,3,332.69,0.1,898.2629999999999
25622,2023-04-19,1256,108,1,323.05,,323.05
25623,2024-03-12,932,4,4,440.39,0.05,1673.482
25624,2023-01-29,282,109,4,365.62,0.15,1243.108
25625,2024-07-19,394,22,2,170.47,0.15,289.799
25626,2024-06-08,418,118,2,164.25,0.0,328.5
25627,2023-04-24,1230,93,2,20.92,0.1,37.656000000000006
25628,2024-09-22,1288,99,1,455.06,,455.06
25629,2024-04-26,1335,64,2,60.7,0.05,115.33
25630,2023-06-08,859,77,4,244.77,0.0,979.08
25631,2023-05-13,1930,84,4,259.17,0.1,933.0120000000001
25632,2023-07-27,1721,83,4,229.44,0.05,871.872
25633,2024-11-24,626,79,1,291.4,0.05,276.83
25634,2024-09-02,1103,115,1,367.33,,367.33
25635,2024-08-25,1893,90,1,106.16,,106.16
25636,2024-10-10,1366,84,1,46.11,0.1,41.499
25637,2024-01-29,1837,61,3,430.14,,1290.42
25638,2023-09-15,562,100,3,252.44,0.0,757.3199999999999
25639,2024-05-07,832,6,3,72.4,0.15,184.62
25640,2024-05-17,1119,79,2,339.32,0.0,678.64
25641,2023-05-04,1794,68,1,119.31,0.0,119.31
25642,2024-07-02,941,6,1,50.09,0.05,47.5855
25643,2023-07-22,1375,66,3,148.46,0.1,400.842
25644,2024-05-11,62,36,3,155.48,0.1,419.79599999999994
25645,2023-12-13,1166,114,1,435.53,0.05,413.7535
25646,2023-08-21,1866,15,3,160.6,0.0,481.79999999999995
25647,2023-02-11,734,76,2,392.33,0.0,784.66
25648,2024-04-03,1892,40,2,292.84,0.15,497.8279999999999
25649,2024-03-05,1135,108,2,56.4,0.15,95.88
25650,2024-07-27,1640,41,4,86.67,0.1,312.012
25651,2023-04-19,1551,7,4,49.26,0.0,197.04
25652,2023-01-08,782,22,1,206.73,0.15,175.7205
25653,2023-07-06,1695,72,4,485.25,0.05,1843.9499999999998
25654,2023-10-21,1181,116,3,98.59,0.0,295.77
25655,2024-07-14,539,106,2,177.63,,355.26
25656,2023-01-16,597,11,2,411.81,0.15,700.077
25657,2024-11-20,9,2,4,439.14,0.05,1668.732
25658,2024-07-16,276,30,2,370.33,0.05,703.627
25659,2024-01-11,227,68,2,238.87,,477.74
25660,2023-12-27,186,53,2,327.95,0.15,557.515
25661,2024-04-21,591,89,3,230.52,0.1,622.4040000000001
25662,2024-05-27,1240,21,4,425.82,0.05,1618.116
25663,2023-02-02,433,25,2,210.84,0.0,421.68
25664,2023-01-16,569,73,2,410.72,0.1,739.296
25665,2023-06-23,656,72,2,296.98,0.05,564.2620000000001
25666,2024-10-28,356,5,1,265.41,0.05,252.1395
25667,2023-09-21,843,110,3,331.68,,995.04
25668,2024-11-16,392,92,4,153.14,0.15,520.6759999999999
25669,2023-10-28,579,66,2,202.16,0.15,343.67199999999997
25670,2023-07-18,1299,85,3,404.47,,1213.41
25671,2023-05-19,1518,49,2,198.15,,396.3
25672,2023-08-07,1641,8,4,330.26,0.1,1188.936
25673,2024-02-09,1475,98,4,335.14,0.1,1206.504
25674,2023-07-10,420,87,1,436.17,,436.17
25675,2023-06-16,1724,79,1,227.4,0.1,204.66
25676,2023-05-05,164,27,1,452.24,0.0,452.24
25677,2024-02-05,779,2,1,496.6,,496.6
25678,2024-08-22,1587,28,2,92.91,0.15,157.947
25679,2023-02-08,638,11,3,360.56,0.15,919.428
25680,2024-01-29,1616,46,2,352.2,,704.4
25681,2024-09-08,1207,21,1,233.51,0.15,198.4835
25682,2024-11-15,1334,42,1,158.87,0.05,150.9265
25683,2024-01-27,17,32,2,23.35,0.0,46.7
25684,2024-07-18,446,32,2,321.75,0.05,611.3249999999999
25685,2023-12-27,170,71,3,164.7,,494.09999999999997
25686,2024-04-11,1304,22,3,280.57,0.15,715.4535
25687,2023-09-23,1937,78,4,69.85,0.1,251.45999999999998
25688,2024-02-12,1840,77,3,31.69,0.05,90.3165
25689,2024-11-13,340,21,3,403.17,0.05,1149.0345
25690,2024-04-28,726,22,1,70.24,0.15,59.70399999999999
25691,2023-01-21,1734,34,1,77.31,0.1,69.57900000000001
25692,2024-02-03,1543,10,4,289.59,,1158.36
25693,2024-03-29,1934,65,4,368.24,0.15,1252.016
25694,2024-11-29,1035,65,3,13.92,0.0,41.76
25695,2024-11-30,1548,88,3,226.64,0.0,679.92
25696,2024-01-01,1646,67,4,319.31,,1277.24
25697,2023-03-09,133,95,4,371.66,,1486.64
25698,2024-03-23,901,43,1,474.47,0.0,474.47
25699,2024-09-26,640,115,4,17.9,0.1,64.44
25700,2023-05-02,1172,41,1,450.33,,450.33
25701,2023-09-09,1590,13,1,483.68,0.0,483.68
25702,2024-08-14,823,118,4,434.23,0.1,1563.228
25703,2024-01-09,954,4,4,474.95,0.1,1709.82
25704,2023-05-26,79,116,3,68.08,,204.24
25705,2023-04-02,346,23,3,496.2,0.05,1414.1699999999998
25706,2023-11-26,609,70,1,384.96,0.1,346.464
25707,2023-02-26,1273,34,1,44.05,,44.05
25708,2023-04-29,639,41,4,342.66,0.1,1233.576
25709,2024-02-21,1566,18,2,354.53,0.15,602.7009999999999
25710,2023-11-02,1048,120,2,318.38,0.1,573.0840000000001
25711,2023-05-29,1495,100,4,438.59,0.05,1666.6419999999998
25712,2024-02-02,1225,90,1,376.89,0.1,339.201
25713,2023-03-16,131,97,1,89.25,0.05,84.7875
25714,2023-01-05,1658,33,2,132.6,0.0,265.2
25715,2024-05-06,356,25,3,237.08,0.05,675.678
25716,2023-01-10,944,52,1,203.46,0.1,183.114
25717,2023-08-11,1863,17,4,334.86,0.0,1339.44
25718,2023-07-22,150,51,1,,0.0,76.85
25719,2024-01-08,1550,3,1,183.61,0.0,183.61
25720,2023-02-17,1328,55,3,128.98,0.0,386.93999999999994
25721,2024-10-26,1565,86,2,153.88,0.1,276.984
25722,2024-06-19,50,56,3,358.31,,1074.93
25723,2023-09-22,464,119,4,49.43,0.05,187.834
25724,2023-06-10,1264,113,4,444.8,,1779.2
25725,2023-10-16,1506,35,3,324.11,,972.33
25726,2023-08-05,1930,68,4,211.71,0.05,804.498
25727,2023-04-26,455,59,4,248.03,0.15,843.302
25728,2024-09-26,1307,92,1,352.11,0.05,334.5045
25729,2024-07-05,335,59,4,368.07,0.15,1251.4379999999999
25730,2023-08-16,1376,13,1,404.31,0.05,384.0945
25731,2024-08-14,668,62,4,139.19,,556.76
25732,2023-05-21,1673,94,2,430.35,,860.7
25733,2023-10-23,327,47,3,416.99,0.05,1188.4215
25734,2024-07-08,1016,76,2,428.99,0.0,857.98
25735,2023-10-27,336,3,3,49.61,0.15,126.50549999999998
25736,2024-05-30,666,21,1,80.37,0.0,80.37
25737,2023-03-09,995,104,2,316.13,0.15,537.4209999999999
25738,2023-08-14,81,65,3,476.97,,1430.91
25739,2023-01-25,87,18,1,63.86,0.15,54.281
25740,2023-01-11,1800,13,4,372.04,,1488.16
25741,2023-11-05,258,71,4,76.7,0.05,291.46
25742,2023-04-20,991,77,1,475.73,0.05,451.9435
25743,2024-03-11,185,81,3,402.06,0.1,1085.5620000000001
25744,2024-09-07,1716,109,1,151.3,0.1,136.17000000000002
25745,2023-03-18,698,96,3,33.32,0.05,94.962
25746,2023-01-16,123,93,3,223.96,0.1,604.692
25747,2023-11-20,1913,45,3,267.29,0.05,761.7765
25748,2023-08-23,1120,62,4,268.27,0.0,1073.08
25749,2023-02-17,605,30,3,427.43,,1282.29
25750,2023-05-31,515,75,1,490.64,0.05,466.10799999999995
25751,2023-04-14,904,14,4,221.64,0.1,797.904
25752,2024-01-13,1467,53,3,90.26,0.1,243.70200000000003
25753,2023-03-14,1538,10,4,194.71,0.1,700.956
25754,2024-01-22,1982,72,4,358.94,0.0,1435.76
25755,2024-05-02,1395,31,3,296.0,0.0,888.0
25756,2024-01-09,305,6,3,52.53,0.0,157.59
25757,2024-07-17,1381,83,1,112.87,0.05,107.2265
25758,2024-02-02,1172,119,4,349.83,,1399.32
25759,2023-10-25,1309,19,2,352.06,0.0,704.12
25760,2024-02-18,657,12,4,308.42,0.1,1110.3120000000001
25761,2023-09-08,1866,117,3,154.08,0.1,416.016
25762,2023-08-25,1897,64,2,90.0,0.0,180.0
